,DFIPrices,DFIPricesBittrex,Time,commission,customRewards,idTokenA,idTokenB,numberAddresses,reserveA,reserveA/reserveB,reserveB,reserveB/reserveA,symbol,totalLiquidity
169,2.738e-05,,2020-12-15 02:02:30.938516,0.002,,2.0,0.0,,211.41378304,2.666e-05,7928589.16407276,37502.70701401,BTC-DFI,40957.82483403
170,0.530726,,2020-12-15 02:02:30.938516,0.002,,3.0,0.0,,271180.25737751,0.52329442,518217.36757804,1.91097011,USDT-DFI,375127.97341751
171,0.00090095,,2020-12-15 03:02:19.784136,0.002,,1.0,0.0,,1049.08969645,0.00091237,1149841.70320047,1096.03755245,ETH-DFI,34736.42353812
172,2.746e-05,,2020-12-15 03:02:19.784136,0.002,,2.0,0.0,,211.43531542,2.666e-05,7929693.61440872,37504.11135744,BTC-DFI,40962.7632999
173,0.534515,,2020-12-15 03:02:19.784136,0.002,,3.0,0.0,,271362.29270015,0.52329442,518565.23163856,1.91097011,USDT-DFI,375379.78578083
174,0.00090688,,2020-12-15 04:02:40.950833,0.002,,1.0,0.0,,1049.0897175,0.00091237,1149841.72627206,1096.03755245,ETH-DFI,34736.4242351
175,2.762e-05,,2020-12-15 04:02:40.950833,0.002,,2.0,0.0,,216.42542597,2.601e-05,8318632.08854466,38436.482457,BTC-DFI,42447.52504616
176,0.537666,,2020-12-15 04:02:40.950833,0.002,,3.0,0.0,,271041.0924679,0.52200585,519229.98135689,1.91568731,USDT-DFI,375397.93986933
177,0.00091617,,2020-12-15 05:02:52.823020,0.002,,1.0,0.0,,1048.61022513,0.00091063,1151511.82875799,1098.13141352,ETH-DFI,34753.69685584
178,2.791e-05,,2020-12-15 05:02:52.823020,0.002,,2.0,0.0,,216.51672292,2.573e-05,8413954.63480443,38860.53013056,BTC-DFI,42699.03695522
179,0.535926,,2020-12-15 05:02:52.823020,0.002,,3.0,0.0,,272909.03474102,0.52723196,517626.1156477,1.89669834,USDT-DFI,376107.05420622
180,0.00091046,,2020-12-15 06:02:31.776817,0.002,,1.0,0.0,,1048.65623819,0.00090964,1152814.24412027,1099.32521462,ETH-DFI,34774.10827407
181,2.773e-05,,2020-12-15 06:02:31.776817,0.002,,2.0,0.0,,216.79156043,2.583e-05,8391575.05886185,38708.03384696,BTC-DFI,42669.26887135
182,0.53008,,2020-12-15 06:02:31.776817,0.002,,3.0,0.0,,272833.63034265,0.52686638,517842.16558251,1.89801442,USDT-DFI,376133.56357333
183,0.00090332,,2020-12-15 07:01:55.419366,0.002,,1.0,0.0,,1057.2161063,0.00090901,1163029.37872522,1100.08670109,ETH-DFI,35070.09891389
184,2.749e-05,,2020-12-15 07:01:55.419366,0.002,,2.0,0.0,,217.29819075,2.595e-05,8373547.72924477,38534.82488898,BTC-DFI,42673.18139521
185,0.5270600000000001,,2020-12-15 07:01:55.419366,0.002,,3.0,0.0,,273535.53207469,0.52957888,516515.17628993,1.8882928,USDT-DFI,376134.22326285
186,0.00089664,,2020-12-15 08:02:03.542390,0.002,,1.0,0.0,,1057.22479215,0.00090901,1163038.93391329,1100.08670109,ETH-DFI,35070.38704194
187,2.730000000000001e-05,,2020-12-15 08:02:03.542390,0.002,,2.0,0.0,,217.94313372,2.607e-05,8357999.41947216,38349.45050487,BTC-DFI,42696.76312251
188,0.52404,,2020-12-15 08:02:03.542390,0.002,,3.0,0.0,,273529.28168863,0.52955274,516528.86796122,1.888386,USDT-DFI,376134.91098848
189,0.00090555,,2020-12-15 09:01:42.705245,0.002,,1.0,0.0,,1057.22479215,0.00090901,1163038.93391329,1100.08670109,ETH-DFI,35070.38704194
190,2.759e-05,,2020-12-15 09:01:42.705245,0.002,,2.0,0.0,,218.19221405,2.612e-05,8351071.90774176,38273.92257831,BTC-DFI,42703.44586061
191,0.527663,,2020-12-15 09:01:42.705245,0.002,,3.0,0.0,,273182.94688788,0.52818962,517206.19306686,1.89325944,USDT-DFI,376143.08626294
192,0.00090034,,2020-12-15 10:02:10.201483,0.002,,1.0,0.0,,1057.22479216,0.00090823,1164037.1480216002,1101.03088449,ETH-DFI,35085.43393597
193,2.737e-05,,2020-12-15 10:02:10.201483,0.002,,2.0,0.0,,218.40278712,2.617e-05,8344611.13602361,38207.43886129,BTC-DFI,42707.51684297
194,0.525226,,2020-12-15 10:02:10.201483,0.002,,3.0,0.0,,272605.25167581,0.5243764,519865.59848969,1.90702708,USDT-DFI,376709.94125843
195,0.00090196,,2020-12-15 11:02:05.265284,0.002,,1.0,0.0,,1057.44314423,0.00090769,1164976.4095171,1101.69177026,ETH-DFI,35103.21072743
196,2.745e-05,,2020-12-15 11:02:05.265284,0.002,,2.0,0.0,,218.73081287,2.624e-05,8333782.2118914975,38100.63201678,BTC-DFI,42711.83570154
197,0.530068,,2020-12-15 11:02:05.265284,0.002,,3.0,0.0,,272605.43941411,0.5243764,519865.95651171,1.90702708,USDT-DFI,376710.20069173
198,0.00091052,,2020-12-15 12:02:35.706369,0.002,,1.0,0.0,,1057.96742687,0.00090576,1168032.65452689,1104.03460906,ETH-DFI,35157.93831071
199,2.764e-05,,2020-12-15 12:02:35.706369,0.002,,2.0,0.0,,218.73077680000003,2.621e-05,8342205.10659024,38139.14634527,BTC-DFI,42733.40905271
200,0.533751,,2020-12-15 12:02:35.706369,0.002,,3.0,0.0,,273450.40709545,0.5183905,527498.87067653,1.92904767,USDT-DFI,380053.24864362
201,0.00089404,,2020-12-15 13:02:26.903676,0.002,,1.0,0.0,,1055.64913513,0.00088833,1188347.81822867,1125.70339773,ETH-DFI,35423.48636455
202,2.716e-05,,2020-12-15 13:02:26.903676,0.002,,2.0,0.0,,221.60239526,2.64e-05,8391916.994289098,37869.25220028,BTC-DFI,43140.97547622
203,0.523791,,2020-12-15 13:02:26.903676,0.002,,3.0,0.0,,273450.40719412,0.5183905,527498.87086687,1.92904767,USDT-DFI,380053.24878075
204,0.00090138,,2020-12-15 14:02:16.468185,0.002,,1.0,0.0,,1055.65569858,0.00088834,1188340.44828297,1125.68941737,ETH-DFI,35423.48664037
205,2.735e-05,,2020-12-15 14:02:16.468185,0.002,,2.0,0.0,,220.67863806,2.571e-05,8582306.14013269,38890.51616223,BTC-DFI,43536.57834147
206,0.5283899999999999,,2020-12-15 14:02:16.468185,0.002,,3.0,0.0,,275977.44895808,0.49840977,553715.96653367,2.0063812,USDT-DFI,391178.26252421
207,0.00091152,,2020-12-15 15:02:15.491403,0.002,,1.0,0.0,,1055.69669892,0.00088834,1188386.60193182,1125.68941737,ETH-DFI,35424.86244404
208,2.754e-05,,2020-12-15 15:02:15.491403,0.002,,2.0,0.0,,222.2571837,2.579e-05,8615746.31636195,38764.75969384,BTC-DFI,43776.91687575
209,0.5329689999999999,,2020-12-15 15:02:15.491403,0.002,,3.0,0.0,,281503.89760911,0.51843132,542991.68070465,1.92889578,USDT-DFI,391230.93372065
210,0.00090576,,2020-12-15 16:01:54.387139,0.002,,1.0,0.0,,1055.02867969,0.00088617,1190537.84918893,1128.44121881,ETH-DFI,35445.69152306
211,2.735e-05,,2020-12-15 16:01:54.387139,0.002,,2.0,0.0,,222.97185391,2.595e-05,8590512.69292848,38527.34119704,BTC-DFI,43782.98222917
212,0.530015,,2020-12-15 16:01:54.387139,0.002,,3.0,0.0,,281299.76275517,0.5164008,544731.45459695,1.93648032,USDT-DFI,391714.99239798
213,0.00090668,,2020-12-15 17:02:03.401847,0.002,,1.0,0.0,,1064.45816165,0.00089026,1195660.9012761002,1123.25777034,ETH-DFI,35680.26068414
214,2.741e-05,,2020-12-15 17:02:03.401847,0.002,,2.0,0.0,,224.27733733,2.614e-05,8577855.78976664,38246.64538952,BTC-DFI,43878.54942442
215,0.531092,,2020-12-15 17:02:03.401847,0.002,,3.0,0.0,,281404.48860197,0.5134867200000001,548026.80786935,1.94747003,USDT-DFI,392971.17558658
216,0.00090428,,2020-12-15 18:02:13.770256,0.002,,1.0,0.0,,1073.39767673,0.00089877,1194289.86494307,1112.62572188,ETH-DFI,35809.18658412
217,2.731e-05,,2020-12-15 18:02:13.770256,0.002,,2.0,0.0,,224.68283684,2.619e-05,8578535.24184166,38180.64326805,BTC-DFI,43919.93236161
218,0.5301060000000001,,2020-12-15 18:02:13.770256,0.002,,3.0,0.0,,292046.30814354,0.5369011300000001,543948.01391253,1.86254028,USDT-DFI,398840.10704147
219,0.00090981,,2020-12-15 19:01:54.855575,0.002,,1.0,0.0,,1080.60210935,0.00090515,1193836.56302227,1104.78829598,ETH-DFI,35922.09086835
220,2.743e-05,,2020-12-15 19:01:54.855575,0.002,,2.0,0.0,,226.02428205,2.618e-05,8632537.91872502,38192.96688138,BTC-DFI,44189.23431168
221,0.535295,,2020-12-15 19:01:54.855575,0.002,,3.0,0.0,,296066.55872891,0.53952293,548756.20766788,1.85348933,USDT-DFI,403343.85880493
222,0.000908,,2020-12-15 20:01:46.107935,0.002,,1.0,0.0,,1088.92181385,0.0009025999999999,1206415.25414087,1107.89887648,ETH-DFI,36248.36292161
223,2.755e-05,,2020-12-15 20:01:46.107935,0.002,,2.0,0.0,,227.30284046,2.618e-05,8680205.61814128,38187.84490583,BTC-DFI,44436.20082637
224,0.537614,,2020-12-15 20:01:46.107935,0.002,,3.0,0.0,,303164.51843811,0.55321478,548005.09124775,1.80761618,USDT-DFI,407849.92046123
225,0.00091686,,2020-12-15 21:01:44.015464,0.002,,1.0,0.0,,1089.06502255,0.00089177,1221233.06702745,1121.35918585,ETH-DFI,36472.66972961
226,2.779e-05,,2020-12-15 21:01:44.015464,0.002,,2.0,0.0,,228.33753406,2.64e-05,8647300.20248007,37870.69102799,BTC-DFI,44452.71172318
227,0.541752,,2020-12-15 21:01:44.015464,0.002,,3.0,0.0,,302997.16600425,0.54636503,554569.10430938,1.83027818,USDT-DFI,410168.61093573
228,0.00091978,,2020-12-15 22:01:39.100529,0.002,,1.0,0.0,,1090.09870351,0.00089038,1224301.50286909,1123.11068614,ETH-DFI,36535.7851854
229,2.786e-05,,2020-12-15 22:01:39.100529,0.002,,2.0,0.0,,229.86473202,2.666e-05,8620323.13955458,37501.72139849,BTC-DFI,44531.47032325
230,0.54079,,2020-12-15 22:01:39.100529,0.002,,3.0,0.0,,300642.48814162,0.55212741,544516.4986819,1.81117613,USDT-DFI,404851.64763149
231,0.00092029,,2020-12-15 23:01:59.791808,0.002,,1.0,0.0,,1090.26186962,0.00090638,1202871.76945253,1103.28702027,ETH-DFI,36217.32916412
232,2.783e-05,,2020-12-15 23:01:59.791808,0.002,,2.0,0.0,,229.93940226,2.657e-05,8651041.26080921,37623.13538167,BTC-DFI,44617.98779756
233,0.541251,,2020-12-15 23:01:59.791808,0.002,,3.0,0.0,,293595.55862751,0.52252478,561878.7215002,1.91378481,USDT-DFI,406407.05840785
234,0.00091649,,2020-12-16 00:02:50.739635,0.002,,1.0,0.0,,1090.5183768,0.00090595,1203716.01694979,1103.80168052,ETH-DFI,36234.29837173
235,2.777e-05,,2020-12-16 00:02:50.739635,0.002,,2.0,0.0,,229.88964119,2.65e-05,8672230.55850608,37723.45075495,BTC-DFI,44667.76250071
236,0.539734,,2020-12-16 00:02:50.739635,0.002,,3.0,0.0,,293249.88087227,0.52182733,561967.26579731,1.91634269,USDT-DFI,406199.29988535
237,0.00091625,,2020-12-16 01:02:25.128003,0.002,,1.0,0.0,,1090.70989365,0.00090595,1203927.41357067,1103.80168052,ETH-DFI,36240.66183962
238,2.771e-05,,2020-12-16 01:02:25.128003,0.002,,2.0,0.0,,230.80606038,2.65e-05,8709095.105291,37733.39006329,BTC-DFI,44851.73088715
239,0.536832,,2020-12-16 01:02:25.128003,0.002,,3.0,0.0,,293794.70987653,0.5218254800000001,563013.34102111,1.91634948,USDT-DFI,406954.69905679
240,0.00091689,,2020-12-16 02:02:26.275219,0.002,,1.0,0.0,,1090.82874608,0.0009057,1204391.96712566,1104.10728673,ETH-DFI,36249.62803092
241,2.766e-05,,2020-12-16 02:02:26.275219,0.002,,2.0,0.0,,230.90924590000003,2.647e-05,8723211.04468921,37777.66026946,BTC-DFI,44898.09746812
242,0.536134,,2020-12-16 02:02:26.275219,0.002,,3.0,0.0,,308111.58223756,0.51054559,603494.74172624,1.95868891,USDT-DFI,431474.85968632
243,0.00091226,,2020-12-16 03:01:58.127826,0.002,,1.0,0.0,,1091.17793326,0.0009057,1204777.50723958,1104.10728673,ETH-DFI,36261.23196546
244,2.749e-05,,2020-12-16 03:01:58.127826,0.002,,2.0,0.0,,231.08766366,2.649e-05,8721955.502552,37743.05977399,BTC-DFI,44912.20510978
245,0.534209,,2020-12-16 03:01:58.127826,0.002,,3.0,0.0,,308120.0691481,0.51054559,603511.36494387,1.95868891,USDT-DFI,431486.74462911
246,0.00093778,,2020-12-16 04:02:15.474326,0.002,,1.0,0.0,,1091.1780205,0.0009057,1204781.79517484,1104.1111281,ETH-DFI,36261.29794393
247,2.829e-05,,2020-12-16 04:02:15.474326,0.002,,2.0,0.0,,237.06699794,2.625e-05,9029698.98670626,38089.22821468,BTC-DFI,46278.42173540001
248,0.5472100000000001,,2020-12-16 04:02:15.474326,0.002,,3.0,0.0,,316128.61023658,0.52315298,604275.65387844,1.91148676,USDT-DFI,437334.95267299993
249,0.00093168,,2020-12-16 05:02:39.713953,0.002,,1.0,0.0,,1091.17807837,0.00090538,1205207.34366529,1104.5010595,ETH-DFI,36267.70238006
250,2.802e-05,,2020-12-16 05:02:39.713953,0.002,,2.0,0.0,,237.08927739,2.63e-05,9013593.61017461,38017.71935618,BTC-DFI,46239.30482831
251,0.5426,,2020-12-16 05:02:39.713953,0.002,,3.0,0.0,,315663.036644,0.5213454000000001,605477.74174856,1.91811416,USDT-DFI,437447.25447451
252,0.00093393,,2020-12-16 06:02:06.110110,0.002,,1.0,0.0,,1097.6013851,0.0009023999999999,1216302.38206022,1108.14581556,ETH-DFI,36541.33788822
253,2.814e-05,,2020-12-16 06:02:06.110110,0.002,,2.0,0.0,,238.28717315,2.65e-05,8989072.58577801,37723.6947627,BTC-DFI,46292.86823801
254,0.54527,,2020-12-16 06:02:06.110110,0.002,,3.0,0.0,,322724.57102195,0.53761782,600286.21727812,1.86005737,USDT-DFI,440412.80839945
255,0.00092978,,2020-12-16 07:01:48.182762,0.002,,1.0,0.0,,1099.21199644,0.00090503,1214554.48040189,1104.93197339,ETH-DFI,36541.85350749
256,2.803e-05,,2020-12-16 07:01:48.182762,0.002,,2.0,0.0,,238.62820941,2.661e-05,8966681.63864547,37575.94988796,BTC-DFI,46268.23148006
257,0.544905,,2020-12-16 07:01:48.182762,0.002,,3.0,0.0,,326026.27512102,0.53317839,611476.90185585,1.87554485,USDT-DFI,446766.97758266
258,0.00093791,,2020-12-16 08:01:44.827943,0.002,,1.0,0.0,,1099.03433521,0.00090049,1220482.79944418,1110.5047043,ETH-DFI,36627.96415628
259,2.826e-05,,2020-12-16 08:01:44.827943,0.002,,2.0,0.0,,239.31487783,2.654e-05,9016272.68531215,37675.35377268,BTC-DFI,46462.66328093
260,0.548484,,2020-12-16 08:01:44.827943,0.002,,3.0,0.0,,325996.64445481,0.53919047,604603.86524415,1.85463217,USDT-DFI,444228.8501144
261,0.00094106,,2020-12-16 09:01:40.214990,0.002,,1.0,0.0,,1099.74535594,0.00089995,1222005.01382498,1111.17087898,ETH-DFI,36662.64815027
262,2.838e-05,,2020-12-16 09:01:40.214990,0.002,,2.0,0.0,,243.59858126,2.707e-05,8996296.75323205,36930.82573264,BTC-DFI,46824.56737708
263,0.5522630000000001,,2020-12-16 09:01:40.214990,0.002,,3.0,0.0,,327580.6902708,0.53882061,607958.71835385,1.85590523,USDT-DFI,446524.4041035
264,0.00093671,,2020-12-16 10:01:54.536327,0.002,,1.0,0.0,,1099.88721793,0.00090016,1221874.33708541,1110.90875243,ETH-DFI,36663.05226523
265,2.824e-05,,2020-12-16 10:01:54.536327,0.002,,2.0,0.0,,249.04643506,2.764e-05,9009150.00615427,36174.57926664,BTC-DFI,47378.69767622
266,0.5503859999999999,,2020-12-16 10:01:54.536327,0.002,,3.0,0.0,,326767.79518021,0.56784128,575456.21723575,1.76105548,USDT-DFI,433885.13812223
267,0.00093005,,2020-12-16 11:01:52.009827,0.002,,1.0,0.0,,1100.90084517,0.00090348,1218507.50584857,1106.82765954,ETH-DFI,36629.37150455
268,2.796e-05,,2020-12-16 11:01:52.009827,0.002,,2.0,0.0,,249.94292981,2.752e-05,9081096.48455796,36332.67999003,BTC-DFI,47653.03283823
269,0.5515180000000001,,2020-12-16 11:01:52.009827,0.002,,3.0,0.0,,326836.34421124,0.56321482,580304.93516862,1.77552143,USDT-DFI,435754.92560937
270,0.00093719,,2020-12-16 12:02:20.371613,0.002,,1.0,0.0,,1118.80724812,0.00091803,1218697.88397224,1089.28315044,ETH-DFI,36928.94699766
271,2.82e-05,,2020-12-16 12:02:20.371613,0.002,,2.0,0.0,,250.43277431,2.751e-05,9100392.31950597,36338.6635179,BTC-DFI,47750.34467164
272,0.5565329999999999,,2020-12-16 12:02:20.371613,0.002,,3.0,0.0,,328997.0079988,0.56175695,585657.20520139,1.78012927,USDT-DFI,439186.58884273
273,0.00093817,,2020-12-16 13:02:04.014257,0.002,,1.0,0.0,,1122.39263652,0.00092177,1217638.25553715,1084.8594475,ETH-DFI,36971.98432387
274,2.816e-05,,2020-12-16 13:02:04.014257,0.002,,2.0,0.0,,254.50372779,2.77e-05,9184891.00053322,36089.41637236,BTC-DFI,48359.22977267
275,0.5561619999999999,,2020-12-16 13:02:04.014257,0.002,,3.0,0.0,,324302.64818928,0.54437997,595728.46264827,1.83695219,USDT-DFI,439775.21044539
276,0.00094736,,2020-12-16 14:01:49.523606,0.002,,1.0,0.0,,1175.97667317,0.0009432,1246788.08273396,1060.21497805,ETH-DFI,38294.54276928
277,2.82e-05,,2020-12-16 14:01:49.523606,0.002,,2.0,0.0,,272.00649703,2.817e-05,9654983.10056071,35495.41355071,BTC-DFI,51257.73750796
278,0.572276,,2020-12-16 14:01:49.523606,0.002,,3.0,0.0,,336090.43883096,0.54595763,615598.01637699,1.83164394,USDT-DFI,455101.22781643
279,0.0009185,,2020-12-16 15:01:42.486176,0.002,,1.0,0.0,,1175.69042464,0.00094257,1247316.79448421,1060.92281466,ETH-DFI,38297.99948558
280,2.757e-05,,2020-12-16 15:01:42.486176,0.002,,2.0,0.0,,272.74174679,2.812e-05,9695948.23400009,35549.92350131,BTC-DFI,51435.7267573
281,0.5674739999999999,,2020-12-16 15:01:42.486176,0.002,,3.0,0.0,,342079.19812386,0.55176603,619971.47244772,1.81236238,USDT-DFI,460766.07244416
282,0.0009367,,2020-12-16 16:01:50.874578,0.002,,1.0,0.0,,1191.62179805,0.00095393,1249160.10175345,1048.28570927,ETH-DFI,38585.07100181
283,2.809e-05,,2020-12-16 16:01:50.874578,0.002,,2.0,0.0,,273.93803894,2.805e-05,9763099.57396936,35639.80968742,BTC-DFI,51726.59953835
284,0.57908,,2020-12-16 16:01:50.874578,0.002,,3.0,0.0,,353040.90981870005,0.58233828,606247.1208804,1.71721492,USDT-DFI,462878.23247896
285,0.00095576,,2020-12-16 17:01:45.644644,0.002,,1.0,0.0,,1189.17040042,0.0009489,1253202.40672805,1053.84594696,ETH-DFI,38607.67844983
286,2.883e-05,,2020-12-16 17:01:45.644644,0.002,,2.0,0.0,,275.43448776,2.8000000000000013e-05,9833545.05189613,35701.93817001,BTC-DFI,52054.32257677
287,0.599934,,2020-12-16 17:01:45.644644,0.002,,3.0,0.0,,360354.5587598,0.59375955,606903.17865247,1.68418343,USDT-DFI,467893.75049612
288,0.000977,,2020-12-16 18:02:20.594448,0.002,,1.0,0.0,,1190.50343503,0.0009487,1254869.54100696,1054.06629169,ETH-DFI,38654.99502147
289,2.943e-05,,2020-12-16 18:02:20.594448,0.002,,2.0,0.0,,276.4221902,2.806e-05,9850820.69911966,35636.86653373,BTC-DFI,52193.3510475
290,0.607024,,2020-12-16 18:02:20.594448,0.002,,3.0,0.0,,367765.25200863,0.59497671,618117.05171048,1.68073804,USDT-DFI,477027.28885341
291,0.00096416,,2020-12-16 19:01:50.780617,0.002,,1.0,0.0,,1226.65076312,0.00097334,1260238.12921856,1027.38135996,ETH-DFI,39321.28852899
292,2.895e-05,,2020-12-16 19:01:50.780617,0.002,,2.0,0.0,,277.19264388,2.814e-05,9849817.53038706,35534.19525321,BTC-DFI,52263.37616268
293,0.595849,,2020-12-16 19:01:50.780617,0.002,,3.0,0.0,,368076.9761787001,0.59516089,618449.5334968,1.68021792,USDT-DFI,477357.74660218
294,0.00096168,,2020-12-16 20:01:50.208232,0.002,,1.0,0.0,,1226.95354334,0.00097167,1262716.34070558,1029.1476377,ETH-DFI,39364.7888439
295,2.89e-05,,2020-12-16 20:01:50.208232,0.002,,2.0,0.0,,278.33596336,2.832e-05,9827337.3238042,35307.46514094,BTC-DFI,52311.2451493
296,0.59865,,2020-12-16 20:01:50.208232,0.002,,3.0,0.0,,368151.27318843,0.59323179,620585.87238728,1.68568172,USDT-DFI,478229.77378491
297,0.0009864,,2020-12-16 21:01:42.420603,0.002,,1.0,0.0,,1238.50696213,0.00098122,1262204.63941668,1019.13406869,ETH-DFI,39541.67647893
298,2.956e-05,,2020-12-16 21:01:42.420603,0.002,,2.0,0.0,,279.92687013,2.847e-05,9830502.6410095,35118.11008512,BTC-DFI,52468.97568549
299,0.614167,,2020-12-16 21:01:42.420603,0.002,,3.0,0.0,,370493.06511307,0.59714024,620445.64227162,1.67464846,USDT-DFI,479694.15458174
300,0.00099882,,2020-12-16 22:01:50.431591,0.002,,1.0,0.0,,1239.02418168,0.00097913,1265429.66140375,1021.31151281,ETH-DFI,39600.41745127
301,2.982e-05,,2020-12-16 22:01:50.431591,0.002,,2.0,0.0,,281.60256849,2.863e-05,9832939.74059569,34917.79138706,BTC-DFI,52631.64021077
302,0.632125,,2020-12-16 22:01:50.431591,0.002,,3.0,0.0,,370992.19864095,0.59411862,624441.28738521,1.68316554,USDT-DFI,481560.33638471
303,0.00097829,,2020-12-16 23:02:14.745507,0.002,,1.0,0.0,,1240.30376982,0.00098024,1265303.25469428,1020.15593718,ETH-DFI,39618.88165574
304,2.905e-05,,2020-12-16 23:02:14.745507,0.002,,2.0,0.0,,282.35627684,2.878e-05,9810038.7976409,34743.47695553,BTC-DFI,52640.61877336
305,0.619266,,2020-12-16 23:02:14.745507,0.002,,3.0,0.0,,373078.71118375,0.5934316900000001,628680.1285451,1.68511391,USDT-DFI,484546.06878401
306,0.0009784,,2020-12-17 00:02:48.426252,0.002,,1.0,0.0,,1240.34839433,0.00097991,1265769.97123816,1020.49551321,ETH-DFI,39626.90068484
307,2.917e-05,,2020-12-17 00:02:48.426252,0.002,,2.0,0.0,,282.60918751,2.878e-05,9818950.44107916,34743.9180148,BTC-DFI,52688.09834715
308,0.621644,,2020-12-17 00:02:48.426252,0.002,,3.0,0.0,,373135.86781163,0.59327175,628945.95415088,1.6855682,USDT-DFI,484685.55997806
309,0.00096517,,2020-12-17 01:02:26.876324,0.002,,1.0,0.0,,1240.35924161,0.0009795,1266306.9021911002,1020.91947212,ETH-DFI,39635.47783563
310,2.909e-05,,2020-12-17 01:02:26.876324,0.002,,2.0,0.0,,282.6417624,2.875e-05,9830776.91408075,34781.75634982,BTC-DFI,52722.85717375
311,0.621175,,2020-12-17 01:02:26.876324,0.002,,3.0,0.0,,372792.94761296,0.59198163,629737.35383835,1.68924159,USDT-DFI,484767.49313991
312,0.00096656,,2020-12-17 02:02:28.152714,0.002,,1.0,0.0,,1240.14008572,0.00097913,1266571.98452444,1021.31363957,ETH-DFI,39636.1240974
313,2.868e-05,,2020-12-17 02:02:28.152714,0.002,,2.0,0.0,,282.68566695,2.874e-05,9834006.70389717,34787.77969183,BTC-DFI,52735.61258071
314,0.6214029999999999,,2020-12-17 02:02:28.152714,0.002,,3.0,0.0,,373255.98212521,0.59146272,631072.70433304,1.69072361,USDT-DFI,485582.27287478
315,0.00096792,,2020-12-17 03:02:09.381401,0.002,,1.0,0.0,,1270.40791065,0.00097913,1297482.88842436,1021.31203493,ETH-DFI,40603.48231928
316,2.856e-05,,2020-12-17 03:02:09.381401,0.002,,2.0,0.0,,282.86398905,2.876e-05,9832806.99694893,34761.60761916,BTC-DFI,52749.02527033
317,0.6245689999999999,,2020-12-17 03:02:09.381401,0.002,,3.0,0.0,,396864.27989001,0.60935566,651285.12178574,1.6410777,USDT-DFI,508658.51785288
318,0.0009741,,2020-12-17 04:02:28.643461,0.002,,1.0,0.0,,1270.40667367,0.00097913,1297481.62506956,1021.31203492,ETH-DFI,40603.44278379
319,2.85e-05,,2020-12-17 04:02:28.643461,0.002,,2.0,0.0,,282.90920383,2.876e-05,9836111.31331718,34767.73176749,BTC-DFI,52762.1040052
320,0.619333,,2020-12-17 04:02:28.643461,0.002,,3.0,0.0,,396865.0448888,0.60935566,651286.3772081999,1.6410777,USDT-DFI,508659.49834714
321,0.00099202,,2020-12-17 05:02:47.504107,0.002,,1.0,0.0,,1274.75449911,0.00097885,1302296.66760209,1021.60586098,ETH-DFI,40748.26381264
322,2.906e-05,,2020-12-17 05:02:47.504107,0.002,,2.0,0.0,,283.10038759,2.854e-05,9917451.52676275,35031.57170214,BTC-DFI,52997.70949161
323,0.633204,,2020-12-17 05:02:47.504107,0.002,,3.0,0.0,,395802.78501034,0.60590669,653240.49038659,1.65041913,USDT-DFI,508739.79196851
324,0.00098206,,2020-12-17 06:02:22.527014,0.002,,1.0,0.0,,1276.78925557,0.00098461,1296740.91433143,1015.62643065,ETH-DFI,40693.51508826
325,2.866e-05,,2020-12-17 06:02:22.527014,0.002,,2.0,0.0,,284.06906263,2.867e-05,9905264.99947153,34869.21422475,BTC-DFI,53055.67344875
326,0.633523,,2020-12-17 06:02:22.527014,0.002,,3.0,0.0,,396999.79811727,0.60982076,651010.62278938,1.63982608,USDT-DFI,508638.13440311
